BuoyID,Year,Hour,Min,DOY,POS_DOY,Lat,Lon,BP,Ts
41080,2018,18,04,229.753,229.750,87.29780,21.73530,1004.40,0.40
41080,2018,19,04,229.794,229.792,87.30150,21.77190,1004.30,0.32
41080,2018,20,04,229.836,229.834,87.30610,21.81440,1004.30,0.24
41080,2018,21,06,229.879,229.876,87.31050,21.86290,1004.40,0.24
41080,2018,22,05,229.920,229.917,87.31420,21.91510,1004.40,0.24
41080,2018,23,05,229.962,229.959,87.31750,21.97040,1004.50,0.24
41080,2018,00,05,230.003,230.001,87.32000,22.02520,1004.60,0.24
41080,2018,01,05,230.045,230.042,87.32180,22.08130,1004.70,0.32
41080,2018,02,05,230.087,230.084,87.32280,22.12920,1004.70,0.48
41080,2018,03,05,230.128,230.125,87.32310,22.16560,1004.80,0.48
41080,2018,04,04,230.169,230.167,87.32340,22.18960,1004.90,0.64
41080,2018,05,04,230.211,230.208,87.32380,22.19870,1005.00,0.48
41080,2018,06,04,230.253,230.251,87.32470,22.19700,1005.20,0.48
41080,2018,07,05,230.295,230.292,87.32580,22.19460,1005.10,0.56
41080,2018,08,05,230.337,230.334,87.32750,22.19010,1005.30,0.56
41080,2018,09,05,230.378,230.376,87.32970,22.18940,1005.50,0.56
41080,2018,10,05,230.420,230.417,87.33190,22.19650,1005.60,0.56
41080,2018,11,05,230.462,230.459,87.33380,22.21120,1005.60,0.56
41080,2018,12,05,230.503,230.501,87.33520,22.22960,1005.60,0.64
41080,2018,13,04,230.544,230.542,87.33600,22.24360,1005.40,0.72
41080,2018,14,04,230.586,230.583,87.33650,22.25060,1005.70,0.56
41080,2018,15,04,230.628,230.625,87.33680,22.24840,1005.50,0.48
41080,2018,16,04,230.669,230.667,87.33720,22.23590,1005.50,0.48
41080,2018,17,05,230.712,230.709,87.33780,22.21450,1005.40,0.32
41080,2018,18,05,230.753,230.751,87.33900,22.18640,1005.70,0.32
41080,2018,19,05,230.795,230.792,87.34080,22.15420,1005.70,0.32
41080,2018,20,05,230.837,230.834,87.34280,22.12340,1005.70,0.40
41080,2018,21,05,230.878,230.876,87.34460,22.10060,1005.60,0.32
41080,2018,22,05,230.920,230.917,87.34620,22.07970,1005.70,0.24
41080,2018,23,04,230.961,230.958,87.34730,22.05080,1005.60,0.32
41080,2018,00,04,231.003,231.000,87.34790,22.01240,1005.40,0.24
41080,2018,01,04,231.044,231.042,87.34800,21.95370,1005.20,0.16
41080,2018,02,05,231.087,231.084,87.34790,21.87360,1005.10,0.16
41080,2018,03,05,231.128,231.126,87.34770,21.77990,1004.90,0.24
41080,2018,04,05,231.170,231.167,87.34770,21.67930,1004.80,0.32
41080,2018,05,05,231.212,231.209,87.34830,21.57200,1004.60,0.48
41080,2018,06,05,231.253,231.251,87.34980,21.46820,1004.50,0.40
41080,2018,07,05,231.295,231.292,87.35170,21.37180,1004.40,0.32
41080,2018,08,04,231.336,231.333,87.35370,21.28140,1004.40,0.32
41080,2018,09,04,231.378,231.375,87.35540,21.19770,1004.20,0.24
41080,2018,10,04,231.419,231.417,87.35650,21.12150,1004.30,0.32
41080,2018,11,04,231.461,231.459,87.35700,21.04510,1004.20,0.16
41080,2018,12,05,231.503,231.501,87.35710,20.96040,1004.40,0.08
41080,2018,13,05,231.545,231.542,87.35680,20.86250,1004.50,0.00
41080,2018,14,05,231.587,231.584,87.35670,20.75360,1004.40,0.16
41080,2018,15,05,231.628,231.626,87.35680,20.64200,1004.30,0.24
41080,2018,16,05,231.670,231.667,87.35730,20.53450,1004.20,0.24
41080,2018,17,05,231.712,231.709,87.35850,20.42620,1004.40,0.32
41080,2018,18,04,231.753,231.750,87.36010,20.31960,1004.40,0.24
41080,2018,19,04,231.794,231.792,87.36180,20.22250,1004.50,0.16
41080,2018,20,04,231.836,231.833,87.36330,20.13310,1004.60,0.08
41080,2018,21,04,231.878,231.876,87.36440,20.04790,1004.80,0.16
41080,2018,22,05,231.920,231.917,87.36480,19.95790,1005.00,0.00
41080,2018,23,05,231.962,231.959,87.36470,19.86360,1005.00,0.08
41080,2018,00,05,232.003,232.001,87.36440,19.75840,1005.10,0.08
41080,2018,01,05,232.045,232.042,87.36410,19.64010,1005.20,0.00
41080,2018,02,05,232.087,232.084,87.36450,19.50790,1005.30,-0.08
41080,2018,03,05,232.128,232.126,87.36540,19.37230,1005.50,-0.08
41080,2018,04,04,232.169,232.167,87.36700,19.23830,1005.80,0.00
41080,2018,05,04,232.211,232.208,87.36880,19.11400,1006.20,0.24
41080,2018,06,04,232.253,232.250,87.37050,19.00820,1006.60,0.00
41080,2018,07,04,232.294,232.292,87.37190,18.92190,1006.80,-0.08
41080,2018,08,05,232.337,232.334,87.37280,18.84200,1006.90,-0.24
41080,2018,09,05,232.378,232.376,87.37300,18.76050,1007.50,-0.08
41080,2018,10,05,232.420,232.417,87.37250,18.67470,1007.80,-0.16
41080,2018,11,05,232.462,232.459,87.37170,18.58500,1008.20,-0.08
41080,2018,12,05,232.503,232.501,87.37060,18.49020,1008.60,0.80
41080,2018,13,04,232.544,232.542,87.36960,18.38320,1008.70,1.04
41080,2018,14,04,232.586,232.583,87.36890,18.27310,1008.90,0.80
41080,2018,15,04,232.628,232.625,87.36800,18.16590,1009.10,0.64
41080,2018,16,04,232.669,232.667,87.36710,18.06880,1009.30,0.48
41080,2018,17,05,232.712,232.709,87.36640,17.98460,1009.20,0.56
41080,2018,18,05,232.753,232.751,87.36580,17.91360,1009.30,0.56
41080,2018,19,05,232.795,232.792,87.36510,17.84830,1009.30,0.48
41080,2018,20,05,232.837,232.834,87.36440,17.78880,1009.20,0.48
41080,2018,21,04,232.878,232.876,87.36330,17.73140,1009.20,0.56
41080,2018,22,05,232.920,232.917,87.36180,17.67580,1009.30,0.56
41080,2018,23,04,232.961,232.958,87.35990,17.61410,1009.20,0.48
41080,2018,00,04,233.003,233.000,87.35740,17.54980,1009.10,0.48
41080,2018,01,04,233.044,233.042,87.35450,17.47770,1008.70,0.24
41080,2018,02,05,233.087,233.083,87.35100,17.39550,1008.40,0.64
41080,2018,03,05,233.128,233.126,87.34700,17.30820,1007.80,0.56
41080,2018,04,05,233.170,233.167,87.34290,17.22600,1007.40,0.56
41080,2018,05,05,233.212,233.209,87.33870,17.14560,1006.80,0.48
41080,2018,06,05,233.253,233.251,87.33440,17.06640,1006.30,0.64
41080,2018,07,05,233.295,233.292,87.33000,16.98570,1005.80,1.04
41080,2018,08,05,233.337,233.333,87.32570,16.90270,1005.40,1.28
41080,2018,09,04,233.378,233.376,87.32140,16.81650,1004.80,0.88
41080,2018,10,04,233.419,233.417,87.31730,16.72860,1004.40,1.44
41080,2018,11,04,233.461,233.459,87.31350,16.63890,1004.00,0.80
41080,2018,12,05,233.503,233.501,87.30990,16.54910,1003.50,0.96
41080,2018,13,05,233.545,233.542,87.30650,16.46260,1002.90,1.36
41080,2018,14,05,233.587,233.584,87.30340,16.37720,1002.20,0.88
41080,2018,15,05,233.628,233.626,87.30020,16.28900,1001.70,0.80
41080,2018,16,05,233.670,233.667,87.29730,16.19940,1001.30,0.72
41080,2018,17,05,233.712,233.709,87.29440,16.11220,1000.80,0.72
41080,2018,18,04,233.753,233.750,87.29150,16.02730,1000.30,0.72
41080,2018,19,04,233.794,233.792,87.28860,15.94730,999.80,0.64
41080,2018,20,04,233.836,233.834,87.28570,15.87240,999.40,0.48
41080,2018,21,04,233.878,233.876,87.28270,15.79970,999.00,0.48
41080,2018,22,05,233.920,233.917,87.27930,15.72310,998.70,0.48
41080,2018,23,05,233.962,233.959,87.27590,15.64610,998.30,0.56
41080,2018,00,05,234.003,234.001,87.27240,15.56740,997.90,0.64
41080,2018,01,05,234.045,234.042,87.26880,15.48740,997.40,0.48
41080,2018,02,05,234.087,234.084,87.26520,15.40810,996.90,0.48
41080,2018,03,05,234.128,234.126,87.26150,15.33170,996.50,0.48
41080,2018,04,04,234.169,234.167,87.25800,15.25680,996.30,0.64
41080,2018,05,04,234.211,234.208,87.25450,15.18940,995.90,0.72
41080,2018,06,04,234.253,234.250,87.25100,15.13100,995.40,0.88
41080,2018,07,04,234.294,234.292,87.24740,15.08470,995.10,1.04
41080,2018,08,05,234.337,234.334,87.24320,15.05060,994.90,1.20
41080,2018,09,05,234.378,234.376,87.23850,15.02530,994.70,0.48
41080,2018,10,05,234.420,234.417,87.23340,15.00020,994.70,0.80
41080,2018,11,05,234.462,234.459,87.22820,14.96950,994.70,0.96
41080,2018,12,05,234.503,234.501,87.22300,14.93320,994.60,0.80
41080,2018,13,04,234.544,234.542,87.21820,14.89220,994.60,0.72
41080,2018,14,04,234.586,234.583,87.21400,14.84880,994.70,0.72
41080,2018,15,04,234.628,234.625,87.21020,14.80990,995.00,0.88
41080,2018,16,05,234.670,234.667,87.20680,14.77830,995.20,0.80
41080,2018,17,05,234.712,234.709,87.20350,14.75770,995.50,0.56
41080,2018,18,05,234.753,234.751,87.20020,14.74960,995.80,0.48
41080,2018,19,05,234.795,234.792,87.19660,14.75170,996.10,0.32
41080,2018,20,05,234.837,234.834,87.19250,14.76130,996.40,0.24
41080,2018,21,05,234.878,234.876,87.18780,14.77210,996.70,0.00
41080,2018,22,04,234.919,234.917,87.18290,14.77750,997.00,-0.32
41080,2018,23,04,234.961,234.958,87.17800,14.77590,997.60,-0.40
41080,2018,00,04,235.003,235.000,87.17350,14.76760,998.00,-0.72
41080,2018,01,04,235.044,235.042,87.16960,14.75290,998.50,-1.44
41080,2018,02,04,235.086,235.084,87.16650,14.73880,998.80,-2.08
41080,2018,03,05,235.128,235.126,87.16420,14.73250,999.10,-2.24
41080,2018,04,05,235.170,235.167,87.16250,14.73950,999.50,-0.64
41080,2018,05,05,235.212,235.209,87.16080,14.75800,999.80,1.12
41080,2018,06,05,235.253,235.251,87.15900,14.78660,1000.20,0.72
41080,2018,07,05,235.295,235.292,87.15690,14.82320,1000.60,1.36
41080,2018,08,04,235.336,235.333,87.15450,14.86470,1001.00,5.36
41080,2018,09,04,235.378,235.375,87.15190,14.91230,1001.50,6.16
41080,2018,10,04,235.419,235.417,87.14890,14.95840,1002.00,3.44
41080,2018,11,04,235.461,235.459,87.14600,15.00400,1002.50,4.56
41080,2018,12,05,235.503,235.501,87.14330,15.05050,1003.10,2.56
41080,2018,13,05,235.545,235.542,87.14070,15.09130,1003.50,2.64
41080,2018,14,05,235.587,235.584,87.13850,15.13760,1003.70,2.16
41080,2018,15,05,235.628,235.626,87.13650,15.18940,1004.30,-0.40
41080,2018,16,05,235.670,235.667,87.13460,15.24550,1004.60,-1.60
41080,2018,17,04,235.711,235.709,87.13300,15.30770,1005.10,-2.24
41080,2018,18,04,235.753,235.750,87.13130,15.37700,1005.40,-2.48
41080,2018,19,04,235.794,235.792,87.12950,15.45200,1005.80,-2.56
41080,2018,20,04,235.836,235.833,87.12740,15.52940,1006.10,-2.40
41080,2018,21,05,235.878,235.876,87.12500,15.60940,1006.70,-2.48
41080,2018,22,05,235.920,235.917,87.12220,15.68850,1007.10,-2.64
41080,2018,23,05,235.962,235.959,87.11920,15.75770,1007.50,-3.52
41080,2018,00,05,236.003,236.001,87.11650,15.81970,1007.70,-3.92
41080,2018,01,05,236.045,236.042,87.11420,15.87870,1008.00,-3.44
41080,2018,02,05,236.087,236.084,87.11230,15.94120,1008.00,-2.48
41080,2018,03,04,236.128,236.126,87.11070,16.01000,1008.20,-2.40
41080,2018,04,04,236.169,236.167,87.10950,16.08320,1008.40,-2.16
41080,2018,05,04,236.211,236.208,87.10830,16.15570,1008.50,-1.44
41080,2018,06,05,236.253,236.251,87.10700,16.22330,1008.60,-1.20
41080,2018,07,06,236.296,236.292,87.10600,16.29730,1008.50,-0.48
41080,2018,08,05,236.337,236.334,87.10490,16.37230,1008.60,0.00
41080,2018,09,05,236.378,236.376,87.10380,16.45040,1008.70,0.00
41080,2018,10,05,236.420,236.417,87.10230,16.52640,1008.60,0.00
41080,2018,11,05,236.462,236.459,87.10080,16.59770,1008.50,0.16
41080,2018,12,05,236.503,236.501,87.09910,16.66580,1008.60,0.00
41080,2018,13,05,236.545,236.542,87.09750,16.72720,1008.60,-0.32
41080,2018,14,04,236.586,236.583,87.09610,16.78600,1008.60,-0.72
41080,2018,15,04,236.628,236.625,87.09490,16.84480,1008.40,-0.80
41080,2018,16,05,236.670,236.667,87.09390,16.90110,1008.10,-0.96
41080,2018,17,05,236.712,236.709,87.09300,16.95500,1008.00,-1.20
41080,2018,18,05,236.753,236.751,87.09220,17.01180,1007.70,-0.80
41080,2018,19,05,236.795,236.792,87.09150,17.06960,1007.60,-1.04
41080,2018,20,05,236.837,236.834,87.09050,17.13450,1007.60,-1.04
41080,2018,21,05,236.878,236.876,87.08950,17.19860,1007.50,-1.44
41080,2018,22,05,236.920,236.917,87.08860,17.25430,1007.40,-1.28
41080,2018,23,04,236.961,236.958,87.08810,17.29810,1007.10,-0.88
41080,2018,00,04,237.003,237.000,87.08800,17.33880,1006.70,-1.04
41080,2018,01,04,237.044,237.042,87.08840,17.38290,1006.40,-1.04
41080,2018,02,06,237.088,237.084,87.08920,17.43290,1006.10,-0.96
41080,2018,03,05,237.128,237.126,87.09030,17.48650,1005.70,-1.04
41080,2018,04,05,237.170,237.167,87.09150,17.54530,1005.70,-1.20
41080,2018,05,05,237.212,237.209,87.09250,17.60790,1005.60,-1.20
41080,2018,06,05,237.253,237.251,87.09350,17.67410,1005.40,-1.44
41080,2018,07,05,237.295,237.292,87.09460,17.73970,1005.00,-1.28
41080,2018,08,05,237.337,237.333,87.09590,17.80850,1004.70,-0.96
41080,2018,09,04,237.378,237.375,87.09720,17.88240,1004.60,-0.08
41080,2018,10,04,237.419,237.417,87.09800,17.94920,1004.30,-0.48
41080,2018,11,04,237.461,237.459,87.09910,18.01250,1004.00,0.00
41080,2018,12,05,237.503,237.501,87.10100,18.07590,1003.80,0.24
41080,2018,13,05,237.545,237.542,87.10350,18.14400,1003.50,0.16
41080,2018,14,05,237.587,237.584,87.10630,18.22640,1003.20,-0.64
41080,2018,15,05,237.628,237.626,87.10870,18.31370,1003.10,-0.80
41080,2018,16,05,237.670,237.667,87.11060,18.40320,1003.10,-0.56
41080,2018,17,04,237.711,237.709,87.11210,18.49410,1003.00,-0.40
41080,2018,18,05,237.753,237.750,87.11320,18.58170,1003.10,-0.40
41080,2018,19,04,237.794,237.792,87.11410,18.66760,1003.10,-0.32
41080,2018,20,04,237.836,237.833,87.11450,18.74050,1003.10,-0.24
41080,2018,21,04,237.878,237.876,87.11480,18.80120,1003.20,-0.40
41080,2018,22,05,237.920,237.917,87.11540,18.85260,1003.30,-0.48
41080,2018,23,05,237.962,237.959,87.11660,18.89960,1003.30,-0.72
41080,2018,00,05,238.003,238.001,87.11800,18.94890,1003.20,-0.80
41080,2018,01,05,238.045,238.042,87.11970,18.99630,1003.30,-0.96
41080,2018,02,05,238.087,238.084,87.12150,19.04550,1003.40,-0.96
41080,2018,03,05,238.128,238.126,87.12350,19.09760,1003.40,-0.96
41080,2018,04,04,238.169,238.167,87.12520,19.15350,1003.40,-0.96
41080,2018,05,04,238.211,238.208,87.12660,19.20790,1003.40,-0.96
41080,2018,06,04,238.253,238.250,87.12730,19.25640,1003.60,-0.80
41080,2018,07,04,238.294,238.292,87.12760,19.29300,1003.60,-0.72
41080,2018,08,05,238.337,238.334,87.12760,19.31200,1003.40,-0.80
41080,2018,09,05,238.378,238.376,87.12750,19.32220,1003.10,-0.72
41080,2018,10,05,238.420,238.417,87.12730,19.32460,1002.90,-0.88
41080,2018,11,05,238.462,238.459,87.12710,19.32070,1002.70,-0.48
41080,2018,12,05,238.503,238.501,87.12700,19.31480,1002.40,-0.40
41080,2018,13,05,238.545,238.542,87.12720,19.31110,1002.00,-0.40
41080,2018,14,04,238.586,238.583,87.12790,19.31140,1001.70,-0.48
41080,2018,15,04,238.628,238.625,87.12870,19.31770,1001.40,-0.56
41080,2018,16,04,238.669,238.667,87.12960,19.32740,1001.10,-0.72
41080,2018,17,04,238.711,238.709,87.13050,19.33540,1000.80,-0.88
41080,2018,18,05,238.753,238.751,87.13140,19.34030,1000.40,-1.04
41080,2018,19,05,238.795,238.792,87.13210,19.34110,1000.20,-1.20
41080,2018,20,05,238.837,238.834,87.13250,19.33980,999.90,-1.20
41080,2018,21,05,238.878,238.876,87.13250,19.33650,999.60,-1.28
41080,2018,22,05,238.920,238.917,87.13220,19.32900,999.40,-1.36
41080,2018,23,05,238.962,238.959,87.13180,19.31810,999.20,-1.44
41080,2018,00,04,239.003,239.000,87.13140,19.30730,999.00,-1.20
41080,2018,01,04,239.044,239.042,87.13110,19.29730,998.60,-0.96
41080,2018,02,04,239.086,239.083,87.13070,19.29370,998.40,-0.88
41080,2018,03,04,239.128,239.125,87.13010,19.29960,998.30,-1.20
41080,2018,04,05,239.170,239.167,87.12950,19.31730,998.20,-1.52
41080,2018,05,05,239.212,239.209,87.12860,19.34580,998.10,-2.24
41080,2018,06,05,239.253,239.251,87.12730,19.37900,998.10,-2.80
41080,2018,07,05,239.295,239.292,87.12570,19.41200,998.20,-1.60
41080,2018,08,05,239.337,239.334,87.12380,19.44180,998.00,-2.80
41080,2018,09,04,239.378,239.375,87.12190,19.47030,997.80,-3.12
41080,2018,10,04,239.419,239.417,87.12030,19.50190,997.70,-2.32
41080,2018,11,04,239.461,239.458,87.11910,19.53350,997.70,-1.60
41080,2018,12,04,239.503,239.501,87.11800,19.56430,997.70,-1.92
41080,2018,13,05,239.545,239.542,87.11690,19.59600,997.60,-1.68
41080,2018,14,05,239.587,239.584,87.11610,19.63480,997.40,-1.36
41080,2018,15,05,239.628,239.626,87.11540,19.68500,997.50,-1.36
41080,2018,16,05,239.670,239.667,87.11460,19.74960,997.60,-0.80
41080,2018,17,05,239.712,239.709,87.11360,19.82310,997.70,-1.60
41080,2018,18,04,239.753,239.751,87.11220,19.89820,997.80,-1.68
41080,2018,19,04,239.794,239.792,87.11050,19.97100,997.90,-1.60
41080,2018,20,04,239.836,239.833,87.10840,20.04280,998.00,-1.92
41080,2018,21,04,239.878,239.875,87.10620,20.11140,998.10,-2.24
41080,2018,22,04,239.919,239.917,87.10390,20.17510,998.30,-2.80
41080,2018,23,05,239.962,239.959,87.10160,20.23340,998.50,-2.56
41080,2018,00,05,240.003,240.001,87.09960,20.27910,998.50,-1.84
41080,2018,01,05,240.045,240.042,87.09810,20.33670,998.50,-1.52
41080,2018,02,05,240.087,240.084,87.09680,20.40350,998.60,-1.60
41080,2018,03,05,240.128,240.126,87.09560,20.48130,998.80,-1.68
41080,2018,04,05,240.170,240.167,87.09450,20.57200,999.20,-2.24
41080,2018,05,04,240.211,240.208,87.09330,20.67050,999.50,-2.24
41080,2018,06,04,240.253,240.250,87.09210,20.77020,999.80,-2.08
41080,2018,07,04,240.294,240.292,87.09080,20.87270,1000.10,-2.00
41080,2018,08,04,240.336,240.334,87.08940,20.97140,1000.20,-1.68
41080,2018,09,05,240.378,240.376,87.08730,21.07010,1000.60,-1.20
41080,2018,10,05,240.420,240.417,87.08440,21.15840,1000.90,-1.12
41080,2018,11,05,240.462,240.459,87.08170,21.23220,1001.00,-1.28
41080,2018,12,05,240.503,240.501,87.07960,21.30670,1001.10,-1.36
41080,2018,13,05,240.545,240.542,87.07810,21.37980,1001.10,-1.60
41080,2018,14,04,240.586,240.584,87.07740,21.45890,1001.30,-1.92
41080,2018,15,04,240.628,240.625,87.07720,21.55810,1001.50,-3.12
41080,2018,16,04,240.669,240.667,87.07710,21.66620,1001.60,-2.48
41080,2018,17,05,240.712,240.709,87.07700,21.78270,1001.60,-2.40
41080,2018,18,05,240.753,240.751,87.07650,21.90480,1001.90,-2.24
41080,2018,19,05,240.795,240.792,87.07540,22.02420,1001.90,-2.72
41080,2018,20,05,240.837,240.834,87.07370,22.14110,1002.10,-2.48
41080,2018,21,05,240.878,240.876,87.07110,22.25290,1002.10,-2.32
41080,2018,22,05,240.920,240.917,87.06800,22.34660,1002.10,-2.16
41080,2018,23,05,240.962,240.959,87.06500,22.42420,1002.30,-1.68
41080,2018,00,04,241.003,241.000,87.06260,22.48100,1002.20,-1.68
41080,2018,01,04,241.044,241.042,87.06140,22.51600,1002.00,-1.60
41080,2018,02,04,241.086,241.084,87.06190,22.54370,1001.60,-1.84
41080,2018,03,05,241.128,241.125,87.06390,22.57300,1001.40,-1.60
41080,2018,04,05,241.170,241.167,87.06750,22.62370,1000.90,-1.68
41080,2018,05,05,241.212,241.209,87.07130,22.70640,1000.70,-1.92
41080,2018,06,05,241.253,241.251,87.07500,22.82130,1000.60,-2.64
41080,2018,07,05,241.295,241.292,87.07800,22.95970,1000.40,-3.20
41080,2018,08,05,241.337,241.334,87.07960,23.10810,1000.30,-3.04
41080,2018,09,05,241.378,241.375,87.07990,23.25860,1000.10,-2.80
41080,2018,10,04,241.419,241.417,87.07880,23.38850,1000.00,-2.64
41080,2018,11,04,241.461,241.458,87.07740,23.49560,999.70,-2.16
41080,2018,12,04,241.503,241.501,87.07680,23.58620,999.60,-2.40
41080,2018,13,05,241.545,241.542,87.07720,23.67110,999.70,-2.64
41080,2018,14,05,241.587,241.584,87.07910,23.75140,999.10,-3.52
41080,2018,15,05,241.628,241.626,87.08220,23.84130,998.70,-2.96
41080,2018,16,05,241.670,241.667,87.08570,23.95370,998.50,-2.80
41080,2018,17,05,241.712,241.709,87.08900,24.09610,998.60,-2.48
41080,2018,18,05,241.753,241.751,87.09150,24.26210,998.60,-2.96
41080,2018,19,04,241.794,241.792,87.09230,24.43920,998.70,-2.48
41080,2018,20,04,241.836,241.833,87.09140,24.61400,998.80,-2.40
41080,2018,21,04,241.878,241.875,87.08890,24.77150,999.30,-2.08
41080,2018,22,04,241.919,241.917,87.08510,24.89780,999.60,-2.00
41080,2018,23,05,241.962,241.959,87.08090,24.98640,1000.00,-1.92
41080,2018,00,05,242.003,242.001,87.07720,25.04540,1000.40,-2.08
41080,2018,01,05,242.045,242.042,87.07480,25.07740,1000.50,-2.48
41080,2018,02,05,242.087,242.084,87.07410,25.09470,1000.50,-2.56
41080,2018,03,05,242.128,242.126,87.07510,25.11550,1000.40,-2.80
41080,2018,04,05,242.170,242.167,87.07800,25.15640,1000.70,-4.24
41080,2018,05,04,242.211,242.208,87.08170,25.23080,1000.90,-5.36
41080,2018,06,04,242.253,242.250,87.08510,25.33910,1001.10,-5.36
41080,2018,07,04,242.294,242.292,87.08740,25.46710,1001.00,-5.28
41080,2018,08,04,242.336,242.334,87.08810,25.59210,1001.00,-5.52
41080,2018,09,05,242.378,242.376,87.08720,25.70410,1001.10,-4.96
41080,2018,10,05,242.420,242.417,87.08510,25.78340,1001.10,-4.80
41080,2018,11,05,242.462,242.459,87.08280,25.82560,1001.20,-4.48
41080,2018,12,05,242.503,242.501,87.08090,25.83470,1001.00,-4.96
41080,2018,13,05,242.545,242.542,87.08050,25.82170,1000.80,-6.16
41080,2018,14,05,242.587,242.584,87.08190,25.80300,1000.40,-5.12
41080,2018,15,04,242.628,242.625,87.08410,25.78550,1000.00,-5.68
41080,2018,16,04,242.669,242.667,87.08710,25.78400,999.60,-6.24
41080,2018,17,05,242.712,242.708,87.09050,25.80110,999.10,-5.12
41080,2018,18,04,242.753,242.750,87.09390,25.83480,998.90,-2.48
41080,2018,19,05,242.795,242.792,87.09610,25.88040,998.30,-1.52
41080,2018,20,05,242.837,242.834,87.09680,25.92960,997.70,-0.88
41080,2018,21,05,242.878,242.876,87.09610,25.96680,997.00,-0.64
41080,2018,22,05,242.920,242.917,87.09450,25.97630,996.40,-0.80
41080,2018,23,05,242.962,242.959,87.09290,25.94920,995.90,-1.20
41080,2018,00,04,243.003,243.000,87.09190,25.88860,994.90,-2.88
41080,2018,01,04,243.044,243.042,87.09210,25.80490,993.80,-2.56
41080,2018,02,04,243.086,243.083,87.09310,25.70130,992.70,-1.68
41080,2018,03,04,243.128,243.126,87.09480,25.58640,991.40,-1.92
41080,2018,04,05,243.170,243.167,87.09740,25.46150,990.00,-1.60
41080,2018,05,05,243.212,243.209,87.09990,25.33970,988.80,-1.12
41080,2018,06,05,243.253,243.251,87.10160,25.22010,987.50,-0.72
41080,2018,07,05,243.295,243.292,87.10230,25.09880,986.50,-0.72
41080,2018,08,05,243.337,243.334,87.10170,24.97000,985.70,-0.96
41080,2018,09,05,243.378,243.376,87.09940,24.84140,985.10,-0.96
41080,2018,10,04,243.419,243.417,87.09570,24.71430,984.50,-0.96
41080,2018,11,04,243.461,243.458,87.09110,24.58300,984.30,-0.88
41080,2018,12,04,243.503,243.501,87.08600,24.44720,984.20,-0.80
41080,2018,13,05,243.545,243.542,87.08080,24.31280,984.10,-0.72
41080,2018,14,05,243.587,243.584,87.07600,24.18940,984.30,-0.72
41080,2018,15,05,243.628,243.626,87.07140,24.08340,984.70,-0.72
41080,2018,16,05,243.670,243.667,87.06700,24.00190,985.10,-0.80
41080,2018,17,05,243.712,243.709,87.06210,23.94930,985.60,-0.88
41080,2018,18,05,243.753,243.751,87.05670,23.91740,986.30,-0.80
41080,2018,19,04,243.794,243.792,87.05050,23.90230,986.90,-0.96
41080,2018,20,04,243.836,243.833,87.04320,23.89990,987.50,-1.04
41080,2018,21,04,243.878,243.875,87.03470,23.90150,988.20,-1.04
41080,2018,22,04,243.919,243.917,87.02550,23.90230,988.90,-1.28
41080,2018,23,05,243.962,243.959,87.01590,23.89780,989.90,-1.04
41080,2018,00,05,244.003,244.001,87.00670,23.88550,990.60,-0.96
41080,2018,01,05,244.045,244.042,86.99780,23.86330,991.30,-0.96
41080,2018,02,05,244.087,244.084,86.98940,23.83800,992.00,-0.96
41080,2018,03,05,244.128,244.126,86.98170,23.81820,993.00,-0.96
41080,2018,04,05,244.170,244.167,86.97460,23.81200,993.80,-0.96
41080,2018,05,04,244.211,244.208,86.96740,23.82250,994.70,-0.96
41080,2018,06,04,244.253,244.250,86.96010,23.84460,995.70,-1.04
41080,2018,07,04,244.294,244.292,86.95300,23.87630,996.60,-1.28
41080,2018,08,05,244.337,244.333,86.94610,23.91400,997.60,-1.84
41080,2018,09,05,244.378,244.376,86.93850,23.95860,998.50,-1.92
41080,2018,10,05,244.420,244.417,86.93090,24.00360,999.40,-1.68
41080,2018,11,05,244.462,244.459,86.92270,24.04680,1000.50,-1.44
41080,2018,12,05,244.503,244.501,86.91440,24.08040,1001.60,-1.36
41080,2018,13,05,244.545,244.542,86.90590,24.10190,1002.50,-1.20
41080,2018,14,05,244.587,244.583,86.89790,24.10780,1003.20,-1.12
41080,2018,15,04,244.628,244.625,86.89100,24.10630,1004.00,-1.76
41080,2018,16,04,244.669,244.667,86.88520,24.11140,1004.90,-2.48
41080,2018,17,05,244.712,244.709,86.88020,24.12600,1005.40,-3.04
41080,2018,18,05,244.753,244.751,86.87640,24.14870,1005.70,-3.44
41080,2018,19,05,244.795,244.792,86.87380,24.18280,1006.20,-4.00
41080,2018,20,05,244.837,244.834,86.87190,24.22950,1006.50,-3.52
41080,2018,21,05,244.878,244.876,86.87020,24.28700,1006.70,-3.44
41080,2018,22,05,244.920,244.917,86.86830,24.35040,1006.90,-4.00
41080,2018,23,05,244.962,244.959,86.86590,24.41980,1007.00,-2.56
41080,2018,00,04,245.003,245.000,86.86280,24.49840,1006.80,-2.24
41080,2018,01,04,245.044,245.042,86.85890,24.57410,1006.70,-2.72
41080,2018,02,04,245.086,245.084,86.85430,24.64030,1006.80,-3.44
41080,2018,03,05,245.128,245.125,86.84920,24.69250,1006.70,-4.32
41080,2018,04,05,245.170,245.167,86.84420,24.73170,1007.00,-4.72
41080,2018,05,05,245.212,245.209,86.84000,24.75760,1007.10,-5.12
41080,2018,06,05,245.253,245.251,86.83660,24.77640,1007.10,-5.36
41080,2018,07,05,245.295,245.292,86.83400,24.79420,1007.30,-4.96
